cycle,px_hex,py_hex,v_hex,theta_hex,delta_hex,a_hex,z_hex,p11_hex,p22_hex,p33_hex,p44_hex,p55_hex,p66_hex,p77_hex
354,FFFFD1DAB5D5,FFFFEC7D75F3,FFFFD582DB0F,FFFFFE60D7C2,000005E03255,FFFFF5A922D0,00000B629652,00000118E7C7,000000ED3DD0,00013965F501,000003CEFA62,000000EF8884,0001D3F5816B,000000E7AFF6
355,FFFFD132E956,FFFFEB9FF0D5,FFFFD3A44897,FFFFFE4C3E5B,000005EA66A6,FFFFF4C50256,00000BEE6D4C,0000010B28FA,000000F64346,000137D498F9,000009692E36,000000F215D8,0001D3822743,000000E7AFF5
356,FFFFD167B5AB,FFFFEB871776,FFFFD60926EF,FFFFFFF1727F,000005ED2CFD,FFFFF6317A0C,00000BEE71DF,000001046C02,000000E5AD42,00013976C1CC,00000CF3F008,000000ED7AB3,0001D407D627,000000E7AFF5
357,FFFFD23C787D,FFFFEB35D0F0,FFFFD45761BB,FFFFFF1E7848,0000060F4097,FFFFF55C496C,00000B8BF269,00000111743B,000000DFB5A2,000142FA8F4D,000004B4C21D,000000F814A0,0001D6D551F6,000000E7AFF5
358,FFFFD2B8D286,FFFFEA95A98B,FFFFD236D272,FFFFFECC87E7,0000063F6894,FFFFF450E1F2,00000B32680C,000000E780B5,000000EA6876,0001434E5A05,000009170971,000000F61D7A,0001D6D64214,000000E7AFF6
359,FFFFD2CC0A7B,FFFFEABC30C0,FFFFD73BA698,00000055F0C3,0000062C21D0,FFFFF72EC486,00000BB4D898,000000EC96BA,000000F957FE,00013D60FAA0,00000DD66DD0,000000F1C090,0001D503065B,000000E7AFF5
360,FFFFD2DD0016,FFFFEA26810E,FFFFD65D4662,FFFFFFEED4F1,0000062BC2DA,FFFFF6D1BFBE,00000BB13EC7,00000133434B,000001110BE6,00014C8AEFC4,000002E02AFF,000000FCC649,0001D982903A,000000E7AFF6
361,FFFFD43E91B0,FFFFE9CF051A,FFFFD2CE083A,FFFFFE1EAB28,00000653837B,FFFFF4F95F4E,00000BEACF33,0000010F6992,000000ED80D1,000155B4C2A1,000002FE6E69,000000FC1BB0,0001DC1FAADA,000000E7AFF5
362,FFFFD437C365,FFFFE960F31F,FFFFD2DCD837,0000004DB632,000006690D0A,FFFFF522EF27,00000BDB8C44,000000F1909E,000000F2CDA8,00015FF713E8,00000C96D765,000000F620AA,0001DEFC83C8,000000E7AFF6
363,FFFFD4069CFF,FFFFE8D01609,FFFFD2ACF559,0000002F9961,000006667A2C,FFFFF5281561,00000BE2D053,0000012D2418,000000FEAE75,000165FBD723,000002CD8289,000000FBAC1E,0001E092BAC1,000000E7AFF5
364,FFFFD495CCCB,FFFFE85B4E99,FFFFD0D2997C,FFFFFFB636D4,0000066CCCB7,FFFFF4445DD6,00000C254D3D,00000133844C,000000F88711,00015E7984DD,00000509926F,000000FED1D6,0001DE1D94D1,000000E7AFF6
365,FFFFD4B5F571,FFFFE7E8303C,FFFFD1D67B95,FFFFFEBEE6CF,0000065D71CA,FFFFF4F1EE52,00000B794DCF,000000FF4800,000000E59ECE,0001509C63D4,000001804CDF,000000FC2932,0001D9DE0C27,000000E7AFF5
366,FFFFD4D544D5,FFFFE761C08E,FFFFD2139F3A,FFFFFEFF798E,0000067E5D20,FFFFF5356EF6,00000BF1FA91,00000100DA80,0000010B8726,000147816A13,000009370E41,000000F6DDE5,0001D716CEC5,000000E7AFF6
367,FFFFD3C3EBD0,FFFFE779C6D7,FFFFDA07AD22,0000002E807D,0000062374C6,FFFFF99C0427,00000BEA5F1F,0000010420B5,000000FB1164,00013A217CD7,000009DF4CEF,000000F12ED0,0001D3199D94,000000E7AFF5
368,FFFFD4DE1395,FFFFE6513D36,FFFFD37C4C04,FFFFFE5CBEFF,00000649E2D3,FFFFF6264B10,00000C2136FC,000000F5D876,0000010C32D1,0001285A0B10,000000F0C131,000000FB2AE2,0001CDF2DFB5,000000E7AFF5
369,FFFFD47D0F21,FFFFE58CCB87,FFFFD1D2B171,00000143CA97,000006438053,FFFFF55A1B03,00000CAED50A,000000E222EB,00000101D76A,00011AF407BA,00000CE7F669,000000F95C79,0001CA377D18,000000E7AFF6
370,FFFFD4FA2594,FFFFE55413FD,FFFFD3E49C69,FFFFFF50D309,0000064739D1,FFFFF697A8C2,00000CBD1A5E,0000012AD23B,00000106663C,00010E7EF9D1,00000213B61D,000000FF9930,0001C6CC09DB,000000E7AFF5
371,FFFFD580B1A9,FFFFE4E88A02,FFFFD579200F,FFFFFEA2DE04,00000666BF2E,FFFFF7926AEE,00000C9EB0E3,000000E2E69F,000001018574,000106893393,00000568B82A,000000FA556A,0001C4B4AE41,000000E7AFF6
372,FFFFD67028A4,FFFFE4BDBE1D,FFFFD1CC2C2A,FFFFFFA1DE29,000006E1CFC2,FFFFF5A56F9B,00000C7CBCF9,000000E81EB7,00000103030C,00010B920626,000008C9CB83,000000F135FF,0001C69284E4,000000E7AFF5
373,FFFFD731BB91,FFFFE4C810C6,FFFFD1EC7431,FFFFFF0C96E5,000006F5528A,FFFFF5D18AF7,00000CB41095,0000011DBECF,000001061A1C,00010BF7E9D6,000005C309D2,000000F6B49A,0001C6FB432C,000000E7AFF6
374,FFFFD76ED964,FFFFE3812737,FFFFCE975AC7,FFFFFEF5AF1E,000006E143DC,FFFFF4196CD2,00000CFDCF64,000000EE586D,000000FF2C21,00010A90A7C5,00000992823F,000000F4C889,0001C6D1D574,000000E7AFF5
375,FFFFD721EBB4,FFFFE33A8A3B,FFFFD3DF45C1,FFFFFFEEB4F2,000006A0A667,FFFFF71D8D3A,00000C722796,000000E51A61,000001071237,0001051968A4,0000096A258F,000000EF5DEC,0001C5758951,000000E7AFF6
376,FFFFD76A49E6,FFFFE3030D8C,FFFFD5B95004,FFFFFF543427,0000069E3A49,FFFFF83A7092,00000C67DD09,000000FEBE50,000001212968,0000FB7B8C9D,000003FAF2F3,000000F9BBA1,0001C2DADABB,000000E7AFF5
377,FFFFD7DD651D,FFFFE33685B2,FFFFD9B54204,FFFFFF719933,000006B54EC9,FFFFFA81AD15,00000C6B5D2E,000000E4B9EF,0000010A06CC,0000F15FDBC5,00000607C591,000000F6BCCB,0001C022A7C0,000000E7AFF6
378,FFFFD802F159,FFFFE2DCF31F,FFFFDB425ABD,FFFFFFB624CB,000006A9792D,FFFFFB6A312D,00000CA884C2,000000E7961D,0000010543A8,0000EA55CC59,000005E2170E,000000F70C9B,0001BE5B41AF,000000E7AFF5
379,FFFFD7F38FCF,FFFFE268B419,FFFFDDA2A51A,FFFFFF57E6DF,0000068607FC,FFFFFCC8B207,00000CABB3BA,000000E3D885,000000FED24C,0000EADFE2FA,000001707AE6,000000FA2177,0001BEEFA7A5,000000E7AFF6
380,FFFFD81C7745,FFFFE246F7B7,FFFFDF796275,FFFFFF84E59A,00000693CA0B,FFFFFDD736FB,00000C6A062C,000000EA6930,000000FF6EF2,0000E9B31E82,0000066EC5BF,000000F91F5B,0001BEE85DA1,000000E7AFF5
381,FFFFD89A7C94,FFFFE16A5DAB,FFFFDCA23462,FFFFFE9B5073,0000069192A0,FFFFFC48E171,00000C4A0E34,000000F004F0,000000FED58B,0000E5BC048B,000000FFF0AC,000000F9BE6F,0001BDFE1927,000000E7AFF6
382,FFFFD865AC40,FFFFE0322110,FFFFD8A32DAF,FFFFFEC823BC,00000672A776,FFFFFA182BD9,00000CB20740,000000EE0758,000000FDD261,0000E1AAA7C5,00000E4027EA,000000F88477,0001BD09A26E,000000E7AFF5
383,FFFFD872398B,FFFFDF8F27B9,FFFFD71CB941,FFFFFF455339,00000674DBC6,FFFFF94F22EA,00000BCEA885,00000113A5F0,0000010A25BC,0000DEC7A630,00000CA997CC,000000F192A5,0001BC768728,000000E7AFF6
384,FFFFD8C07E17,FFFFDEF0D94B,FFFFD5393561,FFFFFEFF6B8A,0000067D3B0D,FFFFF8528E81,00000C60EBD8,000000EC7E63,000000F300C2,0000E126DF23,00000830ADD2,000000F44071,0001BD7D6725,000000E7AFF5
385,FFFFD97E208C,FFFFDE98F932,FFFFD37D8223,FFFFFE56E35C,000006D96A7C,FFFFF76E895D,00000CF6529B,000000EE9231,000000E5A111,0000E472BFDD,000005CA3AA5,000000F0C455,0001BEC06DCA,000000E7AFF6
386,FFFFD9EBE853,FFFFDE698E4F,FFFFD4CBB51D,0000006D87DB,00000732F9F3,FFFFF8473BE7,00000BE22206,000000F23949,000000EA7FFB,0000E56B4284,00000D67C152,000000F099B1,0001BF3B0F08,000000E7AFF5
387,FFFFDB7DA792,FFFFDDC114EF,FFFFD1FA57FA,FFFFFE377C04,0000073A9DCA,FFFFF6C31A93,00000B6824EB,00000118624C,000000EECB12,0000E2874A0B,00000325AA5B,000000FCA11C,0001BE6EB1B4,000000E7AFF6
388,FFFFDBC0B617,FFFFDEE3CB6E,FFFFD9ABA9F5,FFFFFE8FF0A5,000007551030,FFFFFB378C60,00000C05DC10,000000EB5A47,0000010E3DE4,0000E14FE7B6,00000D10E285,000000F6D271,0001BE31AB6D,000000E7AFF5
389,FFFFDBD876DD,FFFFDE7978A9,FFFFDA0EF9DA,FFFFFF4A53CE,0000075AC9F2,FFFFFB7E16F4,00000C48181C,000000FCE3E9,0000011C10FA,0000DF05DB91,00000CED1BC3,000000F1CAFF,0001BD98999C,000000E7AFF6
390,FFFFDC36E609,FFFFDE0119C7,FFFFD9977D7B,FFFFFECF4AD4,00000765461E,FFFFFB4781B5,00000C39EED0,000000FFE9D9,000000FCA35B,0000DE2826C5,00000502B06E,000000F805F6,0001BD75A479,000000E7AFF5
391,FFFFDC5EFB9E,FFFFDD2E6B2F,FFFFD7E25717,FFFFFE8EF7F5,000007496AB6,FFFFFA5D6105,00000C117CFF,000000E756F1,00000105A8B3,0000E085D334,0000091B169C,000000F49691,0001BE6064D0,000000E7AFF6
392,FFFFDBEA19AB,FFFFDCB28A79,FFFFD8A5A974,FFFFFF75284C,000007081CAF,FFFFFAD9D65E,00000BBD2DCA,000000EA5419,000000E6FA25,0000E2061CC7,00000DC08B41,000000F34E4B,0001BEF54DD8,000000E7AFF5
393,FFFFDBE6E005,FFFFDC9F3E31,FFFFD860B39D,FFFFFF114025,000006FE10B7,FFFFFABFE724,00000C410AA7,000001067C0E,00000107BD31,0000F0F30D3A,000002BB06A5,000000F78CFC,0001C3E4832B,000000E7AFF6
394,FFFFDCC4821B,FFFFDB8EFD22,FFFFD4BE3582,FFFFFE8EFA85,0000072B65B9,FFFFF8BC94F8,00000BDDD45B,000000E44253,000000FEE6A9,0000FB7CD279,000009C08341,000000F380E0,0001C74B4DC9,000000E7AFF5
395,FFFFDD557D95,FFFFDAF982FF,FFFFD1B732B9,000001260F3C,00000769773C,FFFFF71B0E70,00000BD68D4B,000000EE1658,000000FF0FFE,0000FE1D35A6,00000E5CA83A,000000F10C01,0001C80FA213,000000E7AFF6
396,FFFFDDB66FFA,FFFFDA95467D,FFFFD01520A6,FFFFFF87FAC7,000007603445,FFFFF64415E3,00000BEBDC16,000000EA2D85,000001107875,0000FFA974BA,0000029585DF,000000FC1B21,0001C8572F88,000000E7AFF5
397,FFFFDD8A8A78,FFFFDA50A12B,FFFFD148A966,FFFFFFB83E27,000007613C02,FFFFF70F4424,00000C0B9F38,000001107844,000001044B1F,0000FE055CB7,000004ADD582,000000FE5B04,0001C79B0BFB,000000E7AFF5
398,FFFFDD7CE860,FFFFDA75DB82,FFFFD4BA211C,FFFFFF6BA70B,000007637C81,FFFFF91FBA34,00000C066621,0000011EC8F8,000000EFA0FD,0000FF74BA58,000005C68387,000000FF2D23,0001C7F54078,000000E7AFF6
399,FFFFDE8AAA8C,FFFFDA3191A2,FFFFD45A80A4,FFFFFD9C7C09,0000077DC592,FFFFF9000403,00000C712C27,000000ED03EF,000000E3CB49,0000FB700020,00000102A640,000000FDBEAE,0001C68B52D7,000000E7AFF5
400,FFFFDE8AE2FE,FFFFD9D5C9FC,FFFFD47C5224,0000003175D4,0000079A72CC,FFFFF92E0FC7,00000C579898,000000EDD0D5,00000104EAFA,0000FDE55309,000006176A3C,000000FB9386,0001C7454FA9,000000E7AFF6
401,FFFFDF8D5563,FFFFD99F085F,FFFFD4475D43,FFFFFEC3C6B9,000007A2D1F1,FFFFF9233807,00000C3F7393,000001075F61,00000104B1F3,000100C86C18,000002EFCD57,000000FECEBA,0001C8179300,000000E7AFF5
402,FFFFDF91D8C2,FFFFD8F8B2F7,FFFFD386DBFD,FFFFFF496204,0000079A9505,FFFFF8C82C83,00000BBBAF16,000000E98F7D,000000F80960,0000FFE24194,00000C6643E1,000000FA4944,0001C7A3594D,000000E7AFF6
403,FFFFE108EB03,FFFFD8419C09,FFFFD0882D29,FFFFFDF8C0C9,000007C8261B,FFFFF72CF6B4,00000B999011,0000011A9D5A,00000108ED86,0001087E2F39,00000BF1F24B,000000F895CE,0001CA5B3E29,000000E7AFF5
404,FFFFE0CB4B2E,FFFFD8A87E0E,FFFFD58D6C15,000000ADA434,000007A5E996,FFFFFA1ACD08,00000BA1CAC8,000000F3A972,00000116CA0C,000108E95C98,0000036FE6B3,000000F10649,0001CA6D58AF,000000E7AFF6
405,FFFFE1A2BB6E,FFFFD81D76F3,FFFFD33EFB86,FFFFFEACC5C2,000007A31B6B,FFFFF8DB5E59,00000BD535D7,000000F6EA38,000000F82FAF,0001086C3AB6,000000FE4B66,000000FECBBC,0001CA0BBD73,000000E7AFF5
406,FFFFE14C92F9,FFFFD8A6FA99,FFFFD98100FD,FFFFFFEAD66A,000007C2326C,FFFFFC829389,00000B83957C,000000EE4BCA,000000F560A9,000106541282,00000DD7B00E,000000FB7370,0001C91BE103,000000E7AFF6
407,FFFFE1F37821,FFFFD87F431F,FFFFD901A92A,FFFFFF2D00E6,000007C8A019,FFFFFC43830D,00000BCB19C8,0000010C7A43,000000F566F9,00010B0B64D9,00000560662D,000000FEECD3,0001CA803BBC,000000E7AFF5
408,FFFFE24F976C,FFFFD7E36A45,FFFFD7945EDA,FFFFFE553523,000007C47040,FFFFFB7EAF83,00000BDEC7F7,000000F3C1A1,000000F0A7A4,0001078C750A,00000307B692,000000FD7AEE,0001C93A4F81,000000E7AFF6
409,FFFFE27C3C84,FFFFD7BD3FE2,FFFFD9EE512B,0000005E4E42,000007D2B032,FFFFFCE31DB3,00000C9920C3,000000F25B78,000000FFCE89,000100B3B74E,00000E43DEA5,000000F5F0FB,0001C6F2EA6F,000000E7AFF5
410,FFFFE2B318DE,FFFFD6E53BFD,FFFFD5610CED,FFFFFEFFE4FC,000007B290B2,FFFFFA4FC520,00000C61FD3C,000000EFD36F,000000EA8613,0000FFFFBE6E,0000021F0DA9,000000FD09A3,0001C686FBC5,000000E7AFF6
411,FFFFE4409765,FFFFD61BF3CB,FFFFD3262DD0,FFFFFD2E513E,000007E9A20B,FFFFF92727BB,00000CC5C7EE,000000F2EEF0,00000109435D,0000F8A61410,00000C8C1F42,000000FAE562,0001C4029FDA,000000E7AFF5
412,FFFFE4F54F7E,FFFFD5C49600,FFFFD32EDD9E,FFFFFFED0764,00000807F299,FFFFF9456402,00000CB510CD,0000011E77FF,000000E6BB9C,0000F41CFA07,000003885AE8,000000F4FF64,0001C2B55378,000000E7AFF6
413,FFFFE5BB7801,FFFFD58732C9,FFFFD2CE4272,FFFFFF6FDEDC,000008042AF2,FFFFF91F13A8,00000C6BE15C,00000118A225,000000E191E9,0000F5263C1D,0000096B284C,000000FB6C84,0001C3288BED,000000E7AFF5
414,FFFFE55FEDE9,FFFFD4D9420A,FFFFD571A60B,000000776AD3,000007F43061,FFFFFAB02B0F,00000C15E4D0,00000109261F,0000010EF1F4,0000F2856C4B,00000D809964,000000FE2AD1,0001C267D3E1,000000E7AFF6
415,FFFFE4BA7434,FFFFD502C19C,FFFFD920FEA1,00000048780F,00000808ECBA,FFFFFCDCBA6C,00000BD10475,0000012AB7FD,000000EA1DAD,0000F3D660E3,000006499E4A,000000FE916B,0001C2BFD737,000000E7AFF5
416,FFFFE5A063BD,FFFFD45F58D3,FFFFD91BE9E3,FFFFFE6BA24F,000007EA087B,FFFFFCDF1429,00000BF95C13,00000110554B,000001028D8A,00010232C08F,000000FE3218,000000F841B7,0001C760C4C5,000000E7AFF6
417,FFFFE62D83AA,FFFFD3822CD2,FFFFD8FA452F,0000013C6DE5,000007E88F83,FFFFFCD54F1C,00000C1883C4,000000E38B38,000000F14226,00010E46F259,00000DE75B28,000000FC6396,0001CB159436,000000E7AFF5
418,FFFFE682E37A,FFFFD3C56D6B,FFFFDA88F7DB,0000004597FB,000007C2498E,FFFFFDB70965,00000C957B4F,000001014057,0000010B012D,00011B2EF27A,00000217711F,000000F8FC54,0001CF229597,000000E7AFF6
419,FFFFE70FF822,FFFFD3978F24,FFFFDA5446ED,FFFFFFE373C6,000007C621CF,FFFFFDA0406E,00000C619292,000000FA7D19,000000EE52BE,0001291ED727,0000060AB2A0,000000F8158E,0001D33E0758,000000E7AFF5
420,FFFFE7B40A4B,FFFFD3AEE2B0,FFFFDA8552CA,FFFFFEAFF49F,000007CEE04D,FFFFFDC4ED99,00000C6D320E,000000F85A0A,000000E6F4D8,00012B4AD129,00000155B64D,000000FE66FE,0001D3728558,000000E7AFF6
421,FFFFE7786F09,FFFFD3A1A45B,FFFFDC512944,FFFFFFEF83CF,000007D84A97,FFFFFED2EF08,00000BD9608B,000000EB3A15,000000F1510E,00013346A590,00000CD3A85D,000000FDFFA2,0001D58DA355,000000E7AFF5
422,FFFFE7F98053,FFFFD331C737,FFFFDB27C16A,FFFFFF81A288,000007D93136,FFFFFE2DF512,00000BA9A50A,00000117C6C1,000000E9333F,000137CF88F1,000005FD1F15,000001002586,0001D69A8D5B,000000E7AFF5
423,FFFFE911069C,FFFFD39A0C22,FFFFDE4B6805,FFFFFDEDEA59,000007DE26EF,FFFFFFF979A2,00000BF3F954,000000F2FCDA,000000F7912F,000131793DBD,00000109DC44,000001001B54,0001D43D1F80,000000E7AFF6
424,FFFFE8B6B575,FFFFD32C2BFB,FFFFDDBEF084,0000004E04F4,000007D2525C,FFFFFFA63835,00000C573E0C,000000F366EE,00000100C4CA,00012DDF39CD,00000D9871E1,000000FE459B,0001D2CF7455,000000E7AFF5
425,FFFFE949E14E,FFFFD3DB29D8,FFFFE21083AA,FFFFFF963201,000007F2857B,0000021AA2FC,00000C5A1A7A,000000F30BDC,000000E58D87,000130E43E1C,000003F33629,000000FE8CFA,0001D3605074,000000E7AFF6
426,FFFFE9ED939C,FFFFD33D6380,FFFFDEEC5733,FFFFFE1BE28E,000007F137F8,00000050C20B,00000C474458,000000ECDE61,000000F54549,000127F701C6,000001002DE9,0000010036F9,0001D045310B,000000E7AFF5
427,FFFFEA0B7228,FFFFD3125827,FFFFE14BF837,0000005437E2,000007F9F47C,000001A78739,00000C7BE0B1,000000E81EA4,000000FCEEA7,00012059A8AB,00000D9B0B8D,000000FE6999,0001CDAD8F85,000000E7AFF6
428,FFFFEA425BEB,FFFFD24EDC30,FFFFDDC370D6,000000126B5E,000007EAAB15,FFFFFFA4D8F9,00000BC13713,000000F23B32,000000E3A624,0001211FE27A,000003FCD68E,000000FF4FC1,0001CDB4A19A,000000E7AFF5
429,FFFFEB3651C9,FFFFD1C7F43C,FFFFDCFA2437,FFFFFE73A0C1,000007CA25B1,FFFFFF2C589B,00000B275D20,000000FB9215,0000010BD17C,000130C73289,00000100A04A,000000F81FAC,0001D275679F,000000E7AFF6
430,FFFFEB803372,FFFFD27FBDA1,FFFFE2D346C2,FFFFFF29F181,000008103C56,0000028E539C,00000B689CA5,000000E4505B,000000F20210,00013AE49059,00000D46F6BE,000000FC54A9,0001D542EBB0,000000E7AFF5
431,FFFFEC5205E1,FFFFD229D678,FFFFE02FB7D6,FFFFFECBAAE7,00000828ABDD,000001148B7F,00000B8E072D,000000F3E766,000000F602F2,00014192D90E,0000060894E6,000000FBAFE6,0001D71CE108,000000E7AFF6
432,FFFFED0AF3E1,FFFFD19F884D,FFFFDDEF7D39,FFFFFE5E0253,0000084358BD,FFFFFFD9CD60,00000BC4E7B8,000000E81F49,000000F68F59,00013F7F4CA7,000005BA12E2,000000F9F57E,0001D63E4261,000000E7AFF5
433,FFFFED5715C8,FFFFD10931DC,FFFFDCF98183,0000010FDB03,000008513163,FFFFFF56EA6D,00000C24630D,000000F1C7DC,000000FFA923,0001341250C7,00000DCA7B96,000000F798FF,0001D276C93F,000000E7AFF5
434,FFFFED575B0B,FFFFD0F2555B,FFFFDD0A99ED,00000024BF87,00000846F047,FFFFFF5FC0BE,00000C41ACBE,000000F97A29,00000121487D,0001453BD8AE,0000024DBFCA,000000FD5D36,0001D7988737,000000E7AFF6
435,FFFFED819D9C,FFFFD0D30A8E,FFFFDE039E01,0000000F44DF,000008562E59,FFFFFFF25885,00000C2A348B,000000F3D6E1,000000E76009,00015115E5AA,0000060DE0FA,000000FB78DE,0001DACCF087,000000E7AFF5
436,FFFFEEA1E845,FFFFD0DCEAA5,FFFFDB093929,FFFFFECE6667,00000857A454,FFFFFE48A7A6,00000C18ABC8,000000FEF322,000001033A22,00014E25225B,000001CE218F,000000F9F0D9,0001D936F575,000000E7AFF6
437,FFFFEF48DD52,FFFFD13D98E4,FFFFDA414C0F,FFFFFFB03D9E,00000883DF19,FFFFFDEFD986,00000C3AFB7E,000000F7CB09,000001044230,000146FBDD90,00000DC3E450,000000FB3536,0001D6CA85BD,000000E7AFF5
438,FFFFEFA3D2B7,FFFFD04D4ABC,FFFFD99B2BF8,FFFFFED00475,00000876D1D5,FFFFFD9718FA,00000BD10709,0000012CE3F3,0000010EA03F,000157F80115,000004DC973E,000000FF61D7,0001DBBD287B,000000E7AFF6
439,FFFFEFEEE283,FFFFCFF213F0,FFFFD9CFD3DE,FFFFFF494E64,00000874EADA,FFFFFDBA24F1,00000BCE0596,000000FCA8C4,00000105AF76,00015DF9341B,00000D7D53DB,000000FD032F,0001DD50AA92,000000E7AFF5
440,FFFFF060F720,FFFFD031BAF3,FFFFDC31F34F,FFFFFE90978E,00000877B148,FFFFFF12755A,00000BD51FEE,0000010C9C55,00000101CBC9,0001555D5F94,000005BF131B,000000FE76AF,0001DA7D949F,000000E7AFF5
441,FFFFF0EC3EB1,FFFFCFE32608,FFFFDD5CF13D,FFFFFEAB187D,0000088D3C07,FFFFFFC589FE,00000B41EEE6,000000E561A3,000000EDB14F,00014B268353,00000D5B81D3,000000FBF397,0001D733C0F2,000000E7AFF5
442,FFFFF0FA7009,FFFFCFC584A8,FFFFDF5D92B7,FFFFFF90F5BF,000008811371,000000DA1C6D,00000B1991C1,000000E7A7A8,000000EECCA8,0001403F599A,00000CB43F11,000000F8DC37,0001D3FB5644,000000E7AFF6
443,FFFFF1B261D6,FFFFD034EBF8,FFFFE1EEA7B8,FFFFFEE04323,0000088B41BB,00000243F2BD,00000BBF5FF1,000001191D41,000000F51540,00014E86FFB6,000005D0153C,000000FFCB76,0001D832A71B,000000E7AFF5
444,FFFFF227CF8B,FFFFD062DD1F,FFFFE3C90CFD,FFFFFE4E4148,000008912BEF,00000342A7DE,00000BDC064F,000000E9CBD7,000000EBE506,000151FCF455,0000033FCFD1,000000FDBA51,0001D931B861,000000E7AFF6
445,FFFFF287A5A2,FFFFCFB3F4A1,FFFFE1DB136F,FFFFFEF4D719,0000089362D0,0000022CC1FF,00000BCBA0EF,000000E87D35,000000EE2851,000150F772C6,00000E061415,000000F98D39,0001D8F4FABF,000000E7AFF5
446,FFFFF2E23151,FFFFCFA34566,FFFFE1953877,FFFFFE58964F,0000089C8255,0000020528E9,00000BE5251F,0000010B01A9,000000FA933F,00016111257B,0000030F5040,000000FBC6E0,0001DDABC626,000000E7AFF5
447,FFFFF35A8FAA,FFFFCF7A93DA,FFFFE17A88DA,FFFFFED32E7A,000008BA264C,0000020065EB,00000C48BE45,000000E4BD62,000000F5F79C,000167ABCD10,00000DD3E5AB,000000F91E7B,0001DF7BDF8E,000000E7AFF5
448,FFFFF46CBB3A,FFFFCEB81131,FFFFDB32D09B,FFFFFDF458DB,000008D92ACD,FFFFFE9BC8A3,00000B627657,000000F17C89,000000E32790,0001615E9753,000005D7A07E,000000FA6557,0001DD9C18C7,000000E7AFF6
449,FFFFF4FC1CFB,FFFFCE0D0A6D,FFFFD73D10A8,000001A272ED,0000090253BD,FFFFFC8AAB43,00000B7D97FF,000000F3C785,000000EE57F9,00015CD1CD1B,0000016DEAC8,000000F65D12,0001DC4CE5A2,000000E7AFF5
450,FFFFF4888939,FFFFCDF052A6,FFFFD8BF1862,0000008A622D,000008F0BBF3,FFFFFD5F7BA9,00000BCD3FEA,0000010952C9,000000F523A4,000168A67C4A,00000403DE2F,000000FD5B0F,0001DFBB23D5,000000E7AFF6
451,FFFFF55C740E,FFFFCE0462C5,FFFFD5E27599,FFFFFF342581,000008D0BC9A,FFFFFBC9DA91,00000B0A0EBF,000000E66271,000000F82D9A,0001722D5B35,000001EFBC74,000000F8E449,0001E20285D2,000000E7AFF5
452,FFFFF5EA6891,FFFFCE605A6E,FFFFD6F277BD,FFFFFE5D3BEB,000008DFB9FF,FFFFFC70E4A4,00000ADC4101,0000010E330A,000000EB847B,00016A3EC237,0000059DBCFB,000000FE8301,0001DF2AF29B,000000E7AFF6
453,FFFFF689A5FB,FFFFCE1A9CAB,FFFFD67DC6BA,000001707B4E,000008FC28EF,FFFFFC494EAD,00000B60C148,000000E8B17F,000000E5B43A,00015FDCC971,000005FD74F4,000000FBA62A,0001DBFC68A0,000000E7AFF5
454,FFFFF6A63775,FFFFCDE44758,FFFFD2ECF203,FFFFFF85CC14,000008ECF11F,FFFFFA5E27B1,00000BED0E3D,000000E6AC69,00000110A174,000159DE17F3,0000010367A6,000000FE46EF,0001D9DA85E8,000000E7AFF6
455,FFFFF7550921,FFFFCDEE1319,FFFFD3FB7A48,FFFFFE0A686A,000008EAC2CB,FFFFFAFC48FE,00000BA39570,0000010A174E,000000F792BA,0001690D3537,000002C35DE6,000000FE9C8B,0001DE405511,000000E7AFF5
456,FFFFF7A3AD05,FFFFCD6BFA56,FFFFD4D50C69,00000138DB5D,000008F836FF,FFFFFB85F3A9,00000BAD7FA3,000000E8DEDF,000000F62B42,00016B233EEF,000003ABE597,000000FA9ADE,0001DE9C53B0,000000E7AFF5
457,FFFFF851EA13,FFFFCD720C8E,FFFFDACC22E9,FFFFFFEA0849,000008C3F4BB,FFFFFEB4A986,00000B413E8B,000000E7326B,00000117132B,000175DCF2BE,000001A3FA9B,000000FB8B02,0001E1AEAA63,000000E7AFF6
458,FFFFF965DBAD,FFFFCD97AB3F,FFFFDE85C0AC,FFFFFE827486,000008B5565A,000000B321CD,00000B41E697,000000E3E7E2,0000010DCFE0,00017F78A6DC,000003973902,000000F9B7BB,0001E42BA741,000000E7AFF5
459,FFFFFA1A72C4,FFFFCD548013,FFFFDE5063A0,FFFFFEF24870,000008C9A75D,0000009B421B,00000C093864,000000EA608C,000000E587A7,0001837CDC5D,00000EA8A2E9,000000FD4858,0001E4F200C0,000000E7AFF6
460,FFFFFA9DC053,FFFFCD6E417B,FFFFDE316D7C,FFFFFEC24B18,000008D82E63,0000008E047A,00000CACB0D1,000000FACF74,000000F8F835,000195B7A0B7,000008A376D5,000000FD7105,0001E9F2C923,000000E7AFF5
461,FFFFFA96046E,FFFFCDE6E19B,FFFFE1F40EAA,FFFFFF1AEA3B,000008DFA34E,00000294E1DF,00000C88D68E,000000F61293,000000FEB9C8,00019D1FF72C,000008EA0B67,000000FD3B17,0001EBB90A34,000000E7AFF6
462,FFFFFB85C8D5,FFFFCE5E783E,FFFFDEB93173,FFFFFE9193A3,000008FD8E17,000000DB501C,00000C5AA958,000000F45A80,000000EC923B,0001930132F2,0000062A8D98,000000FE89F8,0001E89175CA,000000E7AFF5
